Student ID,Student Name,Age,Gender,State/City,School/Institution Name,Education Level,Stream/Field of Study,Marks Percentage,No. of Students in Class,Scholarship Status
SID2793,Rohan,23.0,Male,Hyderabad,School_32,Higher Secondary,Engineering,78.14,59,Yes
SID2794,Aditya,6.0,Others,Jaipur,School_39,Undergraduate,Arts,88.5,51,No
SID2795,Priya,,Male,Bangalore,School_6,Secondary,,56.3,29,No
SID2796,Simran,10.0,Female,Delhi,School_32,Higher Secondary,Medical,,28,Yes
SID2797,Aryan,15.0,Female,Ahmedabad,School_81,Higher Secondary,Medical,88.56,40,No
SID2798,Pooja,15.0,Others,Jaipur,School_61,Primary,,95.65,45,Yes
SID2799,Pooja,7.0,Female,Delhi,School_10,Postgraduate,Engineering,44.33,59,Noo
SID2800,Aryan,18.0,Male,Hyderabad,School_43,Secondary,,58.87,30,Yes
SID2801,Rohan,22.0,Male,Lucknow,School_30,Higher Secondary,Engineering,84.21,22,Yes
SID2802,Aryan,15.0,Others,Mumbai,School_60,Higher Secondary,Arts,59.45,23,Yes
SID2803,Pooja,6.0,Othrs,Delhi,School_34,Secondary,,82.22,36,Yes
SID2804,Rohan,10.0,Femle,Lucknow,School_49,Higher Secondary,Commerce,98.59,26,No
SID2805,Neha,11.0,Male,Pune,School_79,Primary,,68.94,51,Yes
SID2806,Aryan,18.0,Male,Mumbai,School_79,Undergraduate,Medical,79.38,45,Yes
SID2807,Rohan,23.0,Female,Pune,School_29,Primary,,,23,No
SID2808,Karan,6.0,Male,Chennai,School_53,Secondary,,50.46,45,Yes
SID2809,Karan,24.0,Others,Bangalore,School_98,Secondary,,99.23,37,No
SID2810,Aarav,11.0,Female,Lucknow,School_62,Undergraduate,Commerce,60.25,47,Yes
SID2811,Rohan,10.0,Others,Delhi,School_33,Secondary,,98.51,33,No
SID2812,Simran,18.0,Female,Jaipur,School_98,Undergraduate,Medical,70.03,45,No
SID2813,Simran,8.0,Female,Pune,School_65,Postgraduate,Engineering,54.8,32,No
SID2814,Karan,12.0,Male,Kolkata,School_58,Higher Secondary,Medical,77.37,40,Yes
SID2815,Aryan,8.0,Female,Ahmedabad,School_85,Higher Secondary,Engineering,66.66,28,Yes
SID2816,Pooja,12.0,Male,Mumbai,School_76,Primary,,,38,Yes
SID2817,Neha,23.0,Male,Lucknow,School_90,Higher Secondary,Arts,36.99,35,No
SID2818,Ishita,24.0,Female,Lucknow,School_96,Primary,,56.58,57,Yes
SID2819,Neha,23.0,Female,Pune,School_44,Postgraduate,Medical,57.34,54,Yes
SID2820,Rohan,24.0,Others,Kolkata,School_89,Primary,,54.06,40,Yes
SID2821,Karan,19.0,Female,Delhi,School_39,Secondary,,96.88,25,No
SID2822,Aditya,16.0,Male,Delhi,School_58,Postgraduate,Commerce,35.78,24,No
SID2823,Simran,22.0,Male,Mumbai,School_69,Postgraduate,Science,85.34,53,No
SID2824,Aryan,8.0,Others,Bangalore,School_72,Higher Secondary,Engineering,88.27,23,Yes
SID2825,Karan,10.0,Others,Bangalore,School_23,Primary,,48.14,25,Yes
SID2826,Ishita,,Female,Ahmedabad,School_74,Postgraduate,Engineering,76.41,31,Yes
SID2827,Aarav,18.0,Male,Jaipur,School_89,Primary,,81.38,40,No
SID2828,Priya,19.0,Male,Delhi,School_56,Higher Secondary,Science,97.89,28,Yes
SID2829,Ishita,22.0,Female,Mumbai,School_72,Primary,,90.15,60,No
SID2830,Aditya,17.0,Female,Bangalore,School_57,Higher Secondary,Arts,60.09,44,Yes
SID2831,Aditya,15.0,Female,Kolkata,School_30,Undergraduate,Medical,68.55,28,No
SID2832,Simran,11.0,Female,Bangalore,School_38,Secondary,,70.4,60,No
SID2833,Aarav,19.0,Others,Chennai,School_88,Secondary,,99.56,35,Yes
SID2834,Neha,22.0,Others,Lucknow,School_86,Higher Secondary,Science,65.42,58,No
SID2835,Neha,11.0,Male,Lucknow,School_18,Primary,,62.79,36,No
SID2836,Ishita,21.0,Others,Ahmedabad,School_32,Primary,,52.31,26,No
SID2837,Aryan,7.0,Male,Bangalore,School_86,Primary,,,52,No
SID2838,Karan,24.0,Others,Ahmedabad,School_99,Primary,,60.17,20,Yes
SID2839,Aarav,12.0,Male,Ahmedabad,School_75,Higher Secondary,Arts,99.35,37,No
SID2840,Rohan,16.0,Others,Pune,School_10,Higher Secondary,Arts,87.57,48,Yes
SID2841,Ishita,15.0,Female,Pune,School_73,Primary,,91.34,27,Yes
SID2842,Priya,19.0,Female,Lucknow,School_98,Undergraduate,Commerce,40.3,30,Yes
SID2843,Neha,18.0,Others,Lucknow,School_7,Primary,,53.97,49,Yes
SID2844,Aditya,9.0,Male,Delhi,School_47,Higher Secondary,Commerce,88.34,21,No
SID2845,Pooja,,Femle,Pune,School_78,Higher Secondary,Commerce,95.48,50,Yes
SID2846,Karan,17.0,Female,Mumbai,School_81,Secondary,,47.86,45,No
SID2847,Aryan,23.0,Female,Ahmedabad,School_51,Secondary,,36.69,43,Yes
SID2848,Ishita,9.0,Others,Ahmedabad,School_33,Primary,,36.56,56,Yes
SID2849,Neha,24.0,Male,Hyderabad,School_35,Secondary,,91.19,26,No
SID2850,Rohan,14.0,Female,Chennai,School_96,Higher Secondary,Commerce,91.86,36,No
SID2851,Ishita,12.0,Male,Jaipur,School_10,Undergraduate,Commerce,60.62,22,No
SID2852,Simran,14.0,Male,Ahmedabad,School_91,Primary,,94.49,58,Yes
SID2853,Aryan,15.0,Others,Kolkata,School_26,Postgraduate,Science,48.63,47,Yes
SID2854,Priya,22.0,Others,Mumbai,School_49,Postgraduate,Medical,37.37,44,No
SID2855,Rohan,12.0,Male,Ahmedabad,School_71,Secondary,,85.45,54,Yes
SID2856,Neha,15.0,Male,Ahmedabad,School_71,Secondary,,88.2,55,No
SID2857,Aarav,21.0,Others,Ahmedabad,School_90,Undergraduate,Arts,48.49,52,No
SID2858,Rohan,15.0,Others,Lucknow,School_48,Undergraduate,Engineering,93.03,32,No
SID2859,Pooja,19.0,Others,Mumbai,School_36,Primary,,62.84,52,Yes
SID2860,Karan,6.0,Female,Kolkata,School_2,Higher Secondary,Engineering,43.01,28,No
SID2861,Ishita,15.0,Femle,Bangalore,School_61,Postgraduate,Science,42.71,22,No
SID2862,Simran,9.0,Male,Bangalore,School_14,Higher Secondary,Medical,51.82,38,Yes
SID2863,Priya,21.0,Others,Hyderabad,School_61,Higher Secondary,Arts,36.56,27,No
SID2864,Priya,15.0,Female,Ahmedabad,School_49,Higher Secondary,Science,,39,No
SID2865,Rohan,7.0,Others,Kolkata,School_56,Postgraduate,Arts,85.09,38,No
SID2866,Aditya,20.0,Male,Chennai,School_81,Primary,,81.49,24,Yes
SID2867,Priya,23.0,Others,Kolkata,School_69,Primary,,38.64,54,Yes
SID2868,Aryan,,Female,Hyderabad,School_11,Primary,,,41,No
SID2869,Simran,9.0,Others,Lucknow,School_45,Primary,,88.88,22,No
SID2870,Aditya,14.0,Others,Chennai,School_32,Undergraduate,Engineering,99.26,29,Yes
SID2871,Aryan,14.0,Others,Chennai,School_78,Undergraduate,Commerce,43.88,55,No
SID2872,Simran,12.0,Female,Mumbai,School_52,Higher Secondary,Arts,50.83,28,No
SID2873,Rohan,11.0,Others,Hyderabad,School_85,Primary,,,40,Yes
SID2874,Aryan,17.0,Male,Mumbai,School_72,Secondary,,64.15,26,Yess
SID2875,Karan,22.0,Female,Delhi,School_37,Primary,,90.35,20,No
SID2876,Ishita,7.0,Others,Jaipur,School_32,Undergraduate,Medical,79.91,21,No
SID2877,Aarav,14.0,Others,Mumbai,School_97,Undergraduate,Arts,66.67,30,Yes
SID2878,Simran,19.0,Male,Kolkata,School_76,Postgraduate,Science,71.8,42,No
SID2879,Aarav,10.0,Others,Chennai,School_41,Secondary,,61.95,34,No
SID2880,Karan,20.0,Female,Delhi,School_94,Primary,,53.51,47,No
SID2881,Aditya,9.0,Female,Chennai,School_42,Secondary,,50.45,31,No
SID2882,Ishita,8.0,Female,Chennai,School_28,Postgraduate,Arts,48.2,54,No
SID2883,Rohan,24.0,Male,Jaipur,School_70,Undergraduate,Science,79.76,38,Yes
SID2884,Pooja,8.0,Female,Chennai,School_53,Higher Secondary,Arts,75.38,47,Yes
SID2885,Karan,6.0,Male,Lucknow,School_46,Secondary,,89.25,43,No
SID2886,Karan,8.0,Female,Lucknow,School_2,Secondary,,51.63,57,No
SID2887,Ishita,14.0,Female,Bangalore,School_62,Postgraduate,Science,83.56,53,No
SID2888,Priya,19.0,Others,Chennai,School_14,Secondary,,96.84,39,Yes
SID2889,Karan,13.0,Others,Lucknow,School_50,Higher Secondary,Engineering,84.91,27,Yes
SID2890,Pooja,11.0,Female,Hyderabad,School_5,Secondary,,86.42,34,Yes
SID2891,Karan,10.0,Female,Ahmedabad,School_50,Secondary,,62.01,51,Yes
SID2892,Aarav,18.0,Male,Ahmedabad,School_32,Secondary,,41.73,50,No
SID2893,Aryan,,Male,Ahmedabad,School_17,Postgraduate,Science,70.29,50,No
SID2894,Simran,10.0,Male,Mumbai,School_89,Postgraduate,Science,66.77,57,Yes
SID2895,Karan,18.0,Male,Bangalore,School_93,Primary,,47.98,39,Yes
SID2896,Priya,13.0,Others,Chennai,School_60,Undergraduate,Science,98.47,56,Yes
SID2897,Aditya,7.0,Others,Ahmedabad,School_96,Postgraduate,Arts,51.34,49,Yes
SID2898,Aryan,11.0,Female,Jaipur,School_46,Undergraduate,Medical,58.71,21,Yes
SID2899,Pooja,11.0,Others,Delhi,School_71,Higher Secondary,Science,56.53,59,No
SID2900,Karan,15.0,Others,Delhi,School_21,Higher Secondary,Science,39.17,35,No
SID2901,Rohan,6.0,Female,Delhi,School_60,Secondary,,71.21,39,No
SID2902,Neha,22.0,Others,Jaipur,School_10,Secondary,,79.73,51,No
SID2903,Neha,22.0,Female,Bangalore,School_61,Secondary,,69.42,49,No
SID2904,Karan,21.0,Others,Mumbai,School_16,Undergraduate,Medical,61.92,21,No
SID2905,Neha,23.0,Female,Kolkata,School_73,Secondary,,80.59,52,No
SID2906,Aarav,23.0,Female,Mumbai,School_5,Postgraduate,Commerce,88.75,23,Yes
SID2907,Neha,17.0,Male,Ahmedabad,School_22,Undergraduate,Science,80.07,53,No
SID2908,Ishita,22.0,Male,Hyderabad,School_1,Higher Secondary,Arts,55.89,49,No
SID2909,Aarav,16.0,Male,Chennai,School_90,Postgraduate,Engineering,60.32,31,No
SID2910,Aditya,23.0,Male,Jaipur,School_66,Postgraduate,Arts,66.36,44,No
SID2911,Neha,21.0,Female,Chennai,School_88,Undergraduate,Science,57.04,22,Noo
SID2912,Aryan,11.0,Others,Jaipur,School_45,Primary,,63.07,43,Yes
SID2913,Pooja,16.0,Female,Chennai,School_93,Higher Secondary,Engineering,55.55,37,No
SID2914,Karan,11.0,Male,Delhi,School_62,Undergraduate,Arts,82.51,33,Yes
SID2915,Simran,12.0,Female,Jaipur,School_3,Primary,,71.69,30,No
SID2916,Karan,16.0,Female,Bangalore,School_80,Secondary,,92.85,31,No
SID2917,Priya,,Others,Jaipur,School_91,Undergraduate,Medical,90.39,26,No
SID2918,Neha,,Male,Pune,School_85,Secondary,,52.15,54,Yes
SID2919,Ishita,8.0,Male,Hyderabad,School_33,Undergraduate,Commerce,38.06,59,Yes
SID2920,Ishita,,Male,Delhi,School_80,Higher Secondary,Science,57.1,46,Yes
SID2921,Aryan,6.0,Female,Chennai,School_76,Secondary,,45.08,22,Yes
SID2922,Aarav,7.0,Female,Chennai,School_59,Secondary,,79.63,41,No
SID2923,Rohan,16.0,Male,Chennai,School_83,Higher Secondary,Engineering,80.3,45,Yes
SID2924,Aarav,14.0,Female,Delhi,School_13,Undergraduate,Engineering,67.77,20,Yes
SID2925,Ishita,11.0,Others,Pune,School_39,Secondary,,79.06,22,No
SID2926,Neha,23.0,Female,Bangalore,School_22,Undergraduate,Commerce,77.43,44,No
SID2927,Ishita,19.0,Female,Ahmedabad,School_22,Primary,,63.37,43,No
SID2928,Neha,13.0,Others,Delhi,School_93,Undergraduate,Arts,72.13,32,Yes
SID2929,Rohan,13.0,Others,Hyderabad,School_32,Primary,,40.62,22,No
SID2930,Simran,22.0,Others,Pune,School_1,Undergraduate,Medical,71.18,36,Yes
SID2931,Ishita,24.0,Others,Pune,School_98,Postgraduate,Engineering,98.71,21,No
SID2932,Aryan,11.0,Male,Kolkata,School_22,Primary,,49.9,45,No
SID2933,Ishita,7.0,Mle,Bangalore,School_10,Primary,,46.16,49,Yes
SID2934,Aryan,22.0,Others,Pune,School_22,Primary,,85.19,30,Yes
SID2935,Karan,18.0,Male,Mumbai,School_16,Secondary,,70.69,57,No
SID2936,Neha,20.0,Others,Lucknow,School_28,Postgraduate,Arts,38.09,55,Yes
SID2937,Rohan,20.0,Others,Delhi,School_49,Primary,,85.61,43,No
SID2938,Aarav,13.0,Male,Chennai,School_97,Secondary,,70.28,24,No
SID2939,Aditya,22.0,Male,Chennai,School_55,Primary,,60.79,49,Yes
SID2940,Aditya,9.0,Female,Ahmedabad,School_64,Primary,,48.3,21,Yes
SID2941,Rohan,12.0,Others,Hyderabad,School_50,Higher Secondary,Arts,43.25,52,No
SID2942,Neha,7.0,Male,Chennai,School_68,Primary,,74.72,22,Yes
SID2943,Aditya,7.0,Others,Bangalore,School_35,Undergraduate,Engineering,60.92,54,Yes
SID2944,Priya,17.0,Female,Kolkata,School_8,Postgraduate,Commerce,81.88,41,No
SID2945,Ishita,24.0,Male,Mumbai,School_90,Higher Secondary,Engineering,,51,No
SID2946,Simran,23.0,Female,Jaipur,School_4,Undergraduate,Commerce,73.75,60,Yes
SID2947,Simran,10.0,Male,Jaipur,School_83,Secondary,,39.41,42,Yes
SID2948,Ishita,22.0,Others,Mumbai,School_88,Higher Secondary,Engineering,48.09,29,No
SID2949,Simran,16.0,Others,Delhi,School_8,Secondary,,92.5,51,No
SID2950,Pooja,16.0,Others,Ahmedabad,School_7,Higher Secondary,Arts,,32,No
SID2951,Neha,12.0,Male,Hyderabad,School_80,Primary,,,37,Yes
SID2952,Rohan,18.0,Female,Delhi,School_12,Primary,,39.08,31,No
SID2953,Aarav,8.0,Others,Pune,School_90,Undergraduate,Commerce,35.15,49,Yes
SID2954,Aarav,,Male,Bangalore,School_68,Primary,,58.89,38,Yes
SID2955,Neha,23.0,Others,Jaipur,School_35,Secondary,,70.54,57,No
SID2956,Aarav,16.0,Others,Chennai,School_29,Higher Secondary,Science,90.04,39,Yes
SID2957,Neha,17.0,Male,Ahmedabad,School_96,Primary,,36.21,53,Yes
SID2958,Ishita,,Others,Kolkata,School_22,Secondary,,55.92,44,Yes
SID2959,Rohan,24.0,Female,Delhi,School_37,Higher Secondary,Science,,47,No
SID2960,Ishita,19.0,Female,Ahmedabad,School_37,Primary,,58.7,57,No
SID2961,Rohan,13.0,Female,Ahmedabad,School_52,Secondary,,81.71,38,Yes
SID2962,Rohan,13.0,Female,Delhi,School_58,Postgraduate,Commerce,86.06,27,Yes
SID2963,Karan,12.0,Male,Mumbai,School_2,Higher Secondary,Medical,,32,Yes
SID2964,Karan,19.0,Male,Hyderabad,School_48,Higher Secondary,Engineering,87.38,44,No
SID2965,Ishita,6.0,Male,Ahmedabad,School_59,Secondary,,86.08,55,No
SID2966,Neha,20.0,Others,Bangalore,School_57,Undergraduate,Arts,82.46,38,No
SID2967,Rohan,15.0,Others,Jaipur,School_8,Higher Secondary,Science,61.61,43,No
SID2968,Priya,22.0,Male,Lucknow,School_85,Postgraduate,Arts,50.48,49,No
SID2969,Neha,15.0,Others,Jaipur,School_4,Postgraduate,Commerce,82.2,37,No
SID2970,Neha,17.0,Others,Delhi,School_30,Higher Secondary,Engineering,77.54,54,Yes
SID2971,Karan,22.0,Male,Delhi,School_38,Secondary,,64.07,42,Yes
SID2972,Rohan,6.0,Others,Mumbai,School_68,Postgraduate,Arts,81.51,24,Yes
SID2973,Simran,8.0,Female,Jaipur,School_57,Secondary,,54.68,20,Yes
SID2974,Aarav,20.0,Female,Hyderabad,School_46,Secondary,,79.37,49,Yes
SID2975,Karan,9.0,Male,Delhi,School_22,Higher Secondary,Medical,,46,Yes
SID2976,Neha,10.0,Female,Jaipur,School_1,Undergraduate,Arts,72.21,60,Yes
SID2977,Priya,24.0,Female,Hyderabad,School_100,Higher Secondary,Medical,81.74,31,No
SID2978,Ishita,22.0,Others,Mumbai,School_68,Secondary,,61.82,41,No
SID2979,Aditya,23.0,Femle,Delhi,School_43,Postgraduate,Medical,62.82,29,Yes
SID2980,Pooja,9.0,Others,Bangalore,School_5,Undergraduate,Commerce,37.54,22,No
SID2981,Aarav,19.0,Others,Mumbai,School_21,Undergraduate,Commerce,60.64,47,No
SID2982,Simran,12.0,Female,Pune,School_4,Secondary,,86.31,27,Yes
SID2983,Pooja,8.0,Male,Bangalore,School_23,Undergraduate,Commerce,45.9,48,No
SID2984,Aditya,22.0,Male,Chennai,School_66,Postgraduate,Science,68.34,37,Yes
SID2985,Aditya,22.0,Female,Bangalore,School_95,Secondary,,48.07,50,No
SID2986,Aarav,13.0,Male,Jaipur,School_33,Postgraduate,Engineering,56.98,30,No
SID2987,Ishita,24.0,Others,Mumbai,School_79,Higher Secondary,Engineering,47.49,52,Yes
SID2988,Pooja,16.0,Female,Lucknow,School_75,Postgraduate,Science,55.67,60,Yes
SID2989,Priya,,Others,Hyderabad,School_15,Undergraduate,Medical,89.06,52,No
SID2990,Rohan,7.0,Male,Ahmedabad,School_49,Primary,,89.06,49,Yes
SID2991,Simran,20.0,Female,Mumbai,School_87,Primary,,84.47,34,No
SID2992,Aryan,20.0,Female,Hyderabad,School_44,Higher Secondary,Medical,42.87,49,Yes
SID2993,Aryan,13.0,Female,Bangalore,School_15,Higher Secondary,Engineering,68.33,44,No
SID2994,Neha,15.0,Male,Mumbai,School_46,Secondary,,91.77,42,No
SID2995,Priya,,Others,Lucknow,School_71,Primary,,83.01,51,Yes
SID2996,Priya,13.0,Female,Bangalore,School_69,Higher Secondary,Commerce,73.74,36,Yes
SID2997,Rohan,8.0,Female,Bangalore,School_10,Undergraduate,Science,39.65,32,Yes
SID2998,Simran,19.0,Female,Lucknow,School_24,Higher Secondary,Science,78.48,29,No
SID2999,Aditya,17.0,Male,Ahmedabad,School_58,Undergraduate,Commerce,57.82,36,No
SID3000,Simran,9.0,Female,Pune,School_31,Postgraduate,Engineering,90.43,57,Yes
SID3001,Neha,18.0,Female,Hyderabad,School_82,Postgraduate,Engineering,90.62,44,Yes
SID3002,Neha,24.0,Male,Pune,School_47,Secondary,,68.51,45,No
SID3003,Ishita,,Others,Pune,School_16,Postgraduate,Commerce,,20,Yes
SID3004,Aarav,22.0,Male,Jaipur,School_72,Higher Secondary,Medical,85.78,28,No
SID3005,Aryan,10.0,Female,Ahmedabad,School_11,Undergraduate,Arts,45.72,24,Yes
SID3006,Priya,6.0,Others,Chennai,School_77,Postgraduate,Arts,74.68,24,No
SID3007,Aditya,15.0,Female,Mumbai,School_1,Undergraduate,Arts,60.14,27,No
SID3008,Pooja,16.0,Female,Delhi,School_56,Postgraduate,Arts,64.33,27,Yes
SID3009,Simran,,Others,Mumbai,School_83,Postgraduate,Commerce,68.25,60,Noo
SID3010,Aditya,20.0,Male,Hyderabad,School_8,Undergraduate,Medical,70.88,47,No
SID3011,Neha,21.0,Female,Lucknow,School_5,Higher Secondary,Medical,54.59,55,No
SID3012,Pooja,21.0,Others,Mumbai,School_26,Postgraduate,Commerce,37.74,20,Yes
SID3013,Aarav,22.0,Others,Pune,School_46,Higher Secondary,Commerce,77.19,24,Yes
SID3014,Aarav,12.0,Male,Pune,School_1,Higher Secondary,Commerce,83.73,21,No
SID3015,Rohan,9.0,Male,Jaipur,School_94,Secondary,,76.33,33,No
SID3016,Simran,,Female,Mumbai,School_87,Postgraduate,Science,96.32,21,No
SID3017,Neha,18.0,Others,Lucknow,School_63,Secondary,,77.39,35,Yes
SID3018,Simran,14.0,Female,Hyderabad,School_17,Secondary,,95.76,35,Yes
SID3019,Aryan,12.0,Male,Jaipur,School_51,Postgraduate,Commerce,55.93,52,No
SID3020,Simran,23.0,Others,Kolkata,School_63,Undergraduate,Science,63.61,29,No
SID3021,Simran,22.0,Female,Ahmedabad,School_87,Higher Secondary,Arts,41.11,20,No
SID3022,Rohan,9.0,Female,Pune,School_11,Higher Secondary,Commerce,88.86,28,Yes
SID3023,Aryan,24.0,Others,Pune,School_65,Higher Secondary,Arts,,31,Yes
SID3024,Aditya,11.0,Others,Ahmedabad,School_78,Higher Secondary,Arts,69.72,32,No
SID3025,Priya,15.0,Female,Chennai,School_3,Primary,,65.71,33,Yes
SID3026,Aditya,6.0,Female,Kolkata,School_37,Postgraduate,Commerce,73.27,52,Yes
SID3027,Rohan,8.0,Others,Jaipur,School_48,Higher Secondary,Science,75.46,21,Yes
SID3028,Aryan,24.0,Female,Ahmedabad,School_14,Higher Secondary,Medical,36.78,35,Yes
SID3029,Priya,23.0,Others,Mumbai,School_1,Higher Secondary,Commerce,70.94,29,Yes
SID3030,Neha,16.0,Others,Jaipur,School_4,Primary,,96.0,52,Yes
SID3031,Rohan,20.0,Male,Delhi,School_96,Undergraduate,Commerce,72.51,54,No
SID3032,Simran,,Male,Hyderabad,School_82,Secondary,,38.26,31,No
SID3033,Simran,14.0,Female,Delhi,School_39,Higher Secondary,Arts,36.11,38,No
SID3034,Aarav,22.0,Othrs,Delhi,School_49,Higher Secondary,Science,84.75,48,Yes
SID3035,Priya,22.0,Male,Chennai,School_30,Postgraduate,Engineering,79.94,36,No
SID3036,Ishita,9.0,Female,Jaipur,School_97,Undergraduate,Medical,79.84,54,Yes
SID3037,Simran,23.0,Others,Mumbai,School_52,Postgraduate,Arts,97.66,24,Yes
SID3038,Aditya,24.0,Female,Lucknow,School_60,Higher Secondary,Commerce,97.56,49,Yes
SID3039,Priya,14.0,Male,Chennai,School_21,Undergraduate,Commerce,42.06,37,Yes
SID3040,Simran,12.0,Female,Ahmedabad,School_34,Secondary,,45.35,60,Yes
SID3041,Priya,15.0,Female,Jaipur,School_19,Secondary,,42.62,59,Yes
SID3042,Ishita,20.0,Female,Lucknow,School_100,Postgraduate,Engineering,44.64,54,Yes
SID3043,Aarav,16.0,Others,Pune,School_92,Secondary,,44.17,38,No
SID3044,Ishita,12.0,Female,Bangalore,School_26,Secondary,,38.13,41,Yes
SID3045,Rohan,9.0,Male,Mumbai,School_54,Undergraduate,Arts,74.11,35,No
SID3046,Neha,17.0,Female,Hyderabad,School_44,Primary,,91.78,46,No
SID3047,Aryan,12.0,Others,Mumbai,School_84,Postgraduate,Science,37.98,34,No
SID3048,Ishita,16.0,Female,Chennai,School_11,Higher Secondary,Science,57.57,34,No
SID3049,Aarav,7.0,Female,Kolkata,School_52,Secondary,,74.35,59,Noo
SID3050,Karan,14.0,Others,Kolkata,School_92,Secondary,,71.11,39,Yes
SID3051,Aditya,12.0,Female,Pune,School_13,Secondary,,78.87,31,Yes
SID3052,Aarav,6.0,Female,Jaipur,School_22,Primary,,,39,No
SID3053,Rohan,11.0,Male,Kolkata,School_75,Secondary,,36.39,46,No
SID3054,Rohan,,Others,Mumbai,School_30,Undergraduate,Commerce,58.93,40,Yes
SID3055,Priya,18.0,Others,Chennai,School_33,Undergraduate,Arts,72.81,59,Yes
SID3056,Neha,24.0,Male,Mumbai,School_53,Undergraduate,Commerce,79.27,57,Yes
SID3057,Priya,6.0,Female,Ahmedabad,School_90,Primary,,62.62,23,No
SID3058,Neha,19.0,Others,Hyderabad,School_40,Postgraduate,Science,67.09,56,Yes
SID3059,Aditya,21.0,Others,Lucknow,School_42,Secondary,,81.58,29,No
SID3060,Simran,20.0,Others,Hyderabad,School_95,Undergraduate,Arts,57.63,39,Yes
SID3061,Ishita,17.0,Others,Mumbai,School_82,Undergraduate,Engineering,95.88,46,Yes
SID3062,Priya,15.0,Others,Ahmedabad,School_66,Secondary,,35.74,31,Yes
SID3063,Neha,10.0,Female,Bangalore,School_81,Undergraduate,Engineering,54.09,33,No
SID3064,Ishita,16.0,Female,Mumbai,School_23,Primary,,84.16,32,Yes
SID3065,Rohan,10.0,Female,Bangalore,School_70,Undergraduate,Medical,81.24,41,No
SID3066,Karan,16.0,Female,Jaipur,School_50,Primary,,94.1,31,No
SID3067,Aryan,18.0,Female,Ahmedabad,School_2,Higher Secondary,Arts,70.22,31,Yes
SID3068,Rohan,,Others,Chennai,School_96,Secondary,,64.83,26,No
SID3069,Ishita,,Male,Pune,School_32,Primary,,75.52,41,Yes
SID3070,Aryan,12.0,Female,Kolkata,School_22,Primary,,85.03,53,No
SID3071,Priya,20.0,Male,Delhi,School_41,Postgraduate,Science,,48,Yes
SID3072,Pooja,12.0,Female,Mumbai,School_25,Higher Secondary,Commerce,92.12,41,Yes
SID3073,Neha,9.0,Others,Kolkata,School_44,Undergraduate,Arts,97.29,29,Yes
SID3074,Simran,14.0,Female,Ahmedabad,School_86,Higher Secondary,Science,49.13,56,No
SID3075,Karan,19.0,Others,Hyderabad,School_60,Undergraduate,Commerce,98.8,49,No
SID3076,Priya,19.0,Male,Kolkata,School_33,Higher Secondary,Arts,54.44,27,No
SID3077,Aditya,10.0,Male,Ahmedabad,School_58,Secondary,,79.12,32,No
SID3078,Ishita,10.0,Others,Bangalore,School_7,Undergraduate,Arts,77.31,39,No
SID3079,Aarav,8.0,Female,Ahmedabad,School_34,Secondary,,81.56,27,Yes
SID3080,Aryan,19.0,Others,Hyderabad,School_64,Postgraduate,Science,76.44,39,No
SID3081,Karan,13.0,Female,Lucknow,School_28,Postgraduate,Commerce,35.12,32,No
SID3082,Karan,8.0,Others,Kolkata,School_66,Postgraduate,Science,82.77,32,No
SID3083,Aditya,23.0,Male,Ahmedabad,School_87,Undergraduate,Commerce,60.89,60,Yes
SID3084,Aryan,9.0,Others,Mumbai,School_15,Secondary,,48.62,44,Yes
SID3085,Ishita,24.0,Female,Bangalore,School_27,Higher Secondary,Engineering,57.58,49,No
SID3086,Aryan,13.0,Others,Ahmedabad,School_50,Higher Secondary,Commerce,75.45,46,No
SID3087,Pooja,6.0,Female,Delhi,School_77,Higher Secondary,Arts,87.72,27,Yes
SID3088,Aditya,17.0,Others,Kolkata,School_77,Higher Secondary,Science,81.98,44,No
SID3089,Ishita,24.0,Male,Ahmedabad,School_51,Undergraduate,Medical,86.79,46,No
SID3090,Karan,7.0,Male,Hyderabad,School_47,Primary,,97.97,47,Yes
SID3091,Aditya,13.0,Female,Ahmedabad,School_22,Higher Secondary,Medical,62.37,46,Yes
SID3092,Aarav,18.0,Female,Pune,School_66,Postgraduate,Commerce,67.89,31,Yes
SID3093,Priya,21.0,Others,Bangalore,School_99,Secondary,,49.02,30,Yes
SID3094,Aryan,11.0,Male,Ahmedabad,School_100,Primary,,88.72,36,No
SID3095,Simran,17.0,Female,Chennai,School_23,Undergraduate,Engineering,99.46,53,No
SID3096,Neha,23.0,Others,Lucknow,School_78,Postgraduate,Engineering,90.49,57,Yes
